id,year,area[m2],g_value[1],orientation[degree],tilt[degree],shading[1]
288215,2009,5.454569736000001,0.6,90.0,90.0,0.6
288215,2009,5.454569736000001,0.6,180.0,90.0,0.6
288215,2009,5.454569736000001,0.6,270.0,90.0,0.6
302452,1918,7.934662840320001,0.75,0.0,90.0,0.75
302452,1918,7.934662840320001,0.75,90.0,90.0,0.75
302452,1918,7.934662840320001,0.75,180.0,90.0,0.75
302452,1918,7.934662840320001,0.75,270.0,90.0,0.75
302452,1919,8.74329090048,0.75,0.0,90.0,0.75
302452,1919,8.74329090048,0.75,90.0,90.0,0.75
302452,1919,8.74329090048,0.75,180.0,90.0,0.75
302452,1919,8.74329090048,0.75,270.0,90.0,0.75
302452,1949,8.38951612416,0.75,0.0,90.0,0.75
302452,1949,8.38951612416,0.75,90.0,90.0,0.75
302452,1949,8.38951612416,0.75,180.0,90.0,0.75
302452,1949,8.38951612416,0.75,270.0,90.0,0.75
302452,1958,11.320792842240001,0.75,0.0,90.0,0.75
302452,1958,11.320792842240001,0.75,90.0,90.0,0.75
302452,1958,11.320792842240001,0.75,180.0,90.0,0.75
302452,1958,11.320792842240001,0.75,270.0,90.0,0.75
302452,1969,9.991610468352,0.75,0.0,90.0,0.75
302452,1969,9.991610468352,0.75,90.0,90.0,0.75
302452,1969,9.991610468352,0.75,180.0,90.0,0.75
302452,1969,9.991610468352,0.75,270.0,90.0,0.75
302452,1979,6.31740672,0.75,0.0,90.0,0.75
302452,1979,6.31740672,0.75,90.0,90.0,0.75
302452,1979,6.31740672,0.75,180.0,90.0,0.75
302452,1979,6.31740672,0.75,270.0,90.0,0.75
302452,1984,10.00677224448,0.75,0.0,90.0,0.75
302452,1984,10.00677224448,0.75,90.0,90.0,0.75
302452,1984,10.00677224448,0.75,180.0,90.0,0.75
302452,1984,10.00677224448,0.75,270.0,90.0,0.75
302452,1995,13.44344150016,0.6,0.0,90.0,0.6
302452,1995,13.44344150016,0.6,90.0,90.0,0.6
302452,1995,13.44344150016,0.6,180.0,90.0,0.6
302452,1995,13.44344150016,0.6,270.0,90.0,0.6
302452,2002,9.728806348800001,0.6,0.0,90.0,0.6
302452,2002,9.728806348800001,0.6,90.0,90.0,0.6
302452,2002,9.728806348800001,0.6,180.0,90.0,0.6
302452,2002,9.728806348800001,0.6,270.0,90.0,0.6
302452,2009,9.728806348800001,0.6,0.0,90.0,0.6
302452,2009,9.728806348800001,0.6,90.0,90.0,0.6
302452,2009,9.728806348800001,0.6,180.0,90.0,0.6
302452,2009,9.728806348800001,0.6,270.0,90.0,0.6
306910,1918,4.4486620704,0.75,0.0,90.0,0.75
306910,1918,4.4486620704,0.75,90.0,90.0,0.75
306910,1918,4.4486620704,0.75,180.0,90.0,0.75
306910,1918,4.4486620704,0.75,270.0,90.0,0.75
306910,1919,4.9020289056,0.75,0.0,90.0,0.75
306910,1919,4.9020289056,0.75,90.0,90.0,0.75
306910,1919,4.9020289056,0.75,180.0,90.0,0.75
306910,1919,4.9020289056,0.75,270.0,90.0,0.75
306910,1949,4.7036809152000005,0.75,0.0,90.0,0.75
306910,1949,4.7036809152000005,0.75,90.0,90.0,0.75
306910,1949,4.7036809152000005,0.75,180.0,90.0,0.75
306910,1949,4.7036809152000005,0.75,270.0,90.0,0.75
306910,1958,6.3471356928,0.75,0.0,90.0,0.75
306910,1958,6.3471356928,0.75,90.0,90.0,0.75
306910,1958,6.3471356928,0.75,180.0,90.0,0.75
306910,1958,6.3471356928,0.75,270.0,90.0,0.75
306910,1969,5.60191395744,0.75,0.0,90.0,0.75
306910,1969,5.60191395744,0.75,90.0,90.0,0.75
306910,1969,5.60191395744,0.75,180.0,90.0,0.75
306910,1969,5.60191395744,0.75,270.0,90.0,0.75
306910,1979,3.5419284,0.75,0.0,90.0,0.75
306910,1979,3.5419284,0.75,90.0,90.0,0.75
306910,1979,3.5419284,0.75,180.0,90.0,0.75
306910,1979,3.5419284,0.75,270.0,90.0,0.75
306910,1984,5.610414585600001,0.75,0.0,90.0,0.75
306910,1984,5.610414585600001,0.75,90.0,90.0,0.75
306910,1984,5.610414585600001,0.75,180.0,90.0,0.75
306910,1984,5.610414585600001,0.75,270.0,90.0,0.75
306910,1995,7.537223635200001,0.6,0.0,90.0,0.6
306910,1995,7.537223635200001,0.6,90.0,90.0,0.6
306910,1995,7.537223635200001,0.6,180.0,90.0,0.6
306910,1995,7.537223635200001,0.6,270.0,90.0,0.6
306910,2002,5.454569736000001,0.6,0.0,90.0,0.6
306910,2002,5.454569736000001,0.6,90.0,90.0,0.6
306910,2002,5.454569736000001,0.6,180.0,90.0,0.6
306910,2002,5.454569736000001,0.6,270.0,90.0,0.6
306910,2009,5.454569736000001,0.6,0.0,90.0,0.6
306910,2009,5.454569736000001,0.6,90.0,90.0,0.6
306910,2009,5.454569736000001,0.6,180.0,90.0,0.6
306910,2009,5.454569736000001,0.6,270.0,90.0,0.6
308570,1918,6.162490900800001,0.75,0.0,90.0,0.75
308570,1918,6.162490900800001,0.75,90.0,90.0,0.75
308570,1918,6.162490900800001,0.75,180.0,90.0,0.75
308570,1918,6.162490900800001,0.75,270.0,90.0,0.75
308570,1919,6.7905154512,0.75,0.0,90.0,0.75
308570,1919,6.7905154512,0.75,90.0,90.0,0.75
308570,1919,6.7905154512,0.75,180.0,90.0,0.75
308570,1919,6.7905154512,0.75,270.0,90.0,0.75
308570,1949,6.515754710400001,0.75,0.0,90.0,0.75
308570,1949,6.515754710400001,0.75,90.0,90.0,0.75
308570,1949,6.515754710400001,0.75,180.0,90.0,0.75
308570,1949,6.515754710400001,0.75,270.0,90.0,0.75
308570,1958,8.7923437056,0.75,0.0,90.0,0.75
308570,1958,8.7923437056,0.75,90.0,90.0,0.75
308570,1958,8.7923437056,0.75,180.0,90.0,0.75
308570,1958,8.7923437056,0.75,270.0,90.0,0.75
308570,1969,7.76002835088,0.75,0.0,90.0,0.75
308570,1969,7.76002835088,0.75,90.0,90.0,0.75
308570,1969,7.76002835088,0.75,180.0,90.0,0.75
308570,1969,7.76002835088,0.75,270.0,90.0,0.75
308570,1979,4.9064418000000005,0.75,0.0,90.0,0.75
308570,1979,4.9064418000000005,0.75,90.0,90.0,0.75
308570,1979,4.9064418000000005,0.75,180.0,90.0,0.75
308570,1979,4.9064418000000005,0.75,270.0,90.0,0.75
308570,1984,7.771803811200002,0.75,0.0,90.0,0.75
308570,1984,7.771803811200002,0.75,90.0,90.0,0.75
308570,1984,7.771803811200002,0.75,180.0,90.0,0.75
308570,1984,7.771803811200002,0.75,270.0,90.0,0.75
308570,1995,10.440908150400002,0.6,0.0,90.0,0.6
308570,1995,10.440908150400002,0.6,90.0,90.0,0.6
308570,1995,10.440908150400002,0.6,180.0,90.0,0.6
308570,1995,10.440908150400002,0.6,270.0,90.0,0.6
308570,2002,7.555920372000001,0.6,0.0,90.0,0.6
308570,2002,7.555920372000001,0.6,90.0,90.0,0.6
308570,2002,7.555920372000001,0.6,180.0,90.0,0.6
308570,2002,7.555920372000001,0.6,270.0,90.0,0.6
308570,2009,7.555920372000001,0.6,0.0,90.0,0.6
308570,2009,7.555920372000001,0.6,90.0,90.0,0.6
308570,2009,7.555920372000001,0.6,180.0,90.0,0.6
308570,2009,7.555920372000001,0.6,270.0,90.0,0.6
311843,1918,4.4486620704,0.75,0.0,90.0,0.75
311843,1918,4.4486620704,0.75,90.0,90.0,0.75
311843,1918,4.4486620704,0.75,180.0,90.0,0.75
311843,1918,4.4486620704,0.75,270.0,90.0,0.75
311843,1919,4.9020289056,0.75,0.0,90.0,0.75
311843,1919,4.9020289056,0.75,90.0,90.0,0.75
311843,1919,4.9020289056,0.75,180.0,90.0,0.75
311843,1919,4.9020289056,0.75,270.0,90.0,0.75
311843,1949,4.7036809152000005,0.75,0.0,90.0,0.75
311843,1949,4.7036809152000005,0.75,90.0,90.0,0.75
311843,1949,4.7036809152000005,0.75,180.0,90.0,0.75
311843,1949,4.7036809152000005,0.75,270.0,90.0,0.75
311843,1958,6.3471356928,0.75,0.0,90.0,0.75
311843,1958,6.3471356928,0.75,90.0,90.0,0.75
311843,1958,6.3471356928,0.75,180.0,90.0,0.75
311843,1958,6.3471356928,0.75,270.0,90.0,0.75
311843,1969,5.60191395744,0.75,0.0,90.0,0.75
311843,1969,5.60191395744,0.75,90.0,90.0,0.75
311843,1969,5.60191395744,0.75,180.0,90.0,0.75
311843,1969,5.60191395744,0.75,270.0,90.0,0.75
311843,1979,3.5419284,0.75,0.0,90.0,0.75
311843,1979,3.5419284,0.75,90.0,90.0,0.75
311843,1979,3.5419284,0.75,180.0,90.0,0.75
311843,1979,3.5419284,0.75,270.0,90.0,0.75
311843,1984,5.610414585600001,0.75,0.0,90.0,0.75
311843,1984,5.610414585600001,0.75,90.0,90.0,0.75
311843,1984,5.610414585600001,0.75,180.0,90.0,0.75
311843,1984,5.610414585600001,0.75,270.0,90.0,0.75
311843,1995,7.537223635200001,0.6,0.0,90.0,0.6
311843,1995,7.537223635200001,0.6,90.0,90.0,0.6
311843,1995,7.537223635200001,0.6,180.0,90.0,0.6
311843,1995,7.537223635200001,0.6,270.0,90.0,0.6
311843,2002,5.454569736000001,0.6,0.0,90.0,0.6
311843,2002,5.454569736000001,0.6,90.0,90.0,0.6
311843,2002,5.454569736000001,0.6,180.0,90.0,0.6
311843,2002,5.454569736000001,0.6,270.0,90.0,0.6
311843,2009,5.454569736000001,0.6,0.0,90.0,0.6
311843,2009,5.454569736000001,0.6,90.0,90.0,0.6
311843,2009,5.454569736000001,0.6,180.0,90.0,0.6
311843,2009,5.454569736000001,0.6,270.0,90.0,0.6
323996,1918,4.4486620704,0.75,0.0,90.0,0.75
323996,1918,4.4486620704,0.75,90.0,90.0,0.75
323996,1918,4.4486620704,0.75,180.0,90.0,0.75
323996,1918,4.4486620704,0.75,270.0,90.0,0.75
323996,1919,4.9020289056,0.75,0.0,90.0,0.75
323996,1919,4.9020289056,0.75,90.0,90.0,0.75
323996,1919,4.9020289056,0.75,180.0,90.0,0.75
323996,1919,4.9020289056,0.75,270.0,90.0,0.75
323996,1949,4.7036809152000005,0.75,0.0,90.0,0.75
323996,1949,4.7036809152000005,0.75,90.0,90.0,0.75
323996,1949,4.7036809152000005,0.75,180.0,90.0,0.75
323996,1949,4.7036809152000005,0.75,270.0,90.0,0.75
323996,1958,6.3471356928,0.75,0.0,90.0,0.75
323996,1958,6.3471356928,0.75,90.0,90.0,0.75
323996,1958,6.3471356928,0.75,180.0,90.0,0.75
323996,1958,6.3471356928,0.75,270.0,90.0,0.75
323996,1969,5.60191395744,0.75,0.0,90.0,0.75
323996,1969,5.60191395744,0.75,90.0,90.0,0.75
323996,1969,5.60191395744,0.75,180.0,90.0,0.75
323996,1969,5.60191395744,0.75,270.0,90.0,0.75
323996,1979,3.5419284,0.75,0.0,90.0,0.75
323996,1979,3.5419284,0.75,90.0,90.0,0.75
323996,1979,3.5419284,0.75,180.0,90.0,0.75
323996,1979,3.5419284,0.75,270.0,90.0,0.75
323996,1984,5.610414585600001,0.75,0.0,90.0,0.75
323996,1984,5.610414585600001,0.75,90.0,90.0,0.75
323996,1984,5.610414585600001,0.75,180.0,90.0,0.75
323996,1984,5.610414585600001,0.75,270.0,90.0,0.75
323996,1995,7.537223635200001,0.6,0.0,90.0,0.6
323996,1995,7.537223635200001,0.6,90.0,90.0,0.6
323996,1995,7.537223635200001,0.6,180.0,90.0,0.6
323996,1995,7.537223635200001,0.6,270.0,90.0,0.6
323996,2002,5.454569736000001,0.6,0.0,90.0,0.6
323996,2002,5.454569736000001,0.6,90.0,90.0,0.6
323996,2002,5.454569736000001,0.6,180.0,90.0,0.6
323996,2002,5.454569736000001,0.6,270.0,90.0,0.6
323996,2009,5.454569736000001,0.6,0.0,90.0,0.6
323996,2009,5.454569736000001,0.6,90.0,90.0,0.6
323996,2009,5.454569736000001,0.6,180.0,90.0,0.6
323996,2009,5.454569736000001,0.6,270.0,90.0,0.6
330979,1918,4.4486620704,0.75,0.0,90.0,0.75
330979,1918,4.4486620704,0.75,90.0,90.0,0.75
330979,1918,4.4486620704,0.75,180.0,90.0,0.75
330979,1918,4.4486620704,0.75,270.0,90.0,0.75
330979,1919,4.9020289056,0.75,0.0,90.0,0.75
330979,1919,4.9020289056,0.75,90.0,90.0,0.75
330979,1919,4.9020289056,0.75,180.0,90.0,0.75
330979,1919,4.9020289056,0.75,270.0,90.0,0.75
330979,1949,4.7036809152000005,0.75,0.0,90.0,0.75
330979,1949,4.7036809152000005,0.75,90.0,90.0,0.75
330979,1949,4.7036809152000005,0.75,180.0,90.0,0.75
330979,1949,4.7036809152000005,0.75,270.0,90.0,0.75
330979,1958,6.3471356928,0.75,0.0,90.0,0.75
330979,1958,6.3471356928,0.75,90.0,90.0,0.75
330979,1958,6.3471356928,0.75,180.0,90.0,0.75
330979,1958,6.3471356928,0.75,270.0,90.0,0.75
330979,1969,5.60191395744,0.75,0.0,90.0,0.75
330979,1969,5.60191395744,0.75,90.0,90.0,0.75
330979,1969,5.60191395744,0.75,180.0,90.0,0.75
330979,1969,5.60191395744,0.75,270.0,90.0,0.75
330979,1979,3.5419284,0.75,0.0,90.0,0.75
330979,1979,3.5419284,0.75,90.0,90.0,0.75
330979,1979,3.5419284,0.75,180.0,90.0,0.75
330979,1979,3.5419284,0.75,270.0,90.0,0.75
330979,1984,5.610414585600001,0.75,0.0,90.0,0.75
330979,1984,5.610414585600001,0.75,90.0,90.0,0.75
330979,1984,5.610414585600001,0.75,180.0,90.0,0.75
330979,1984,5.610414585600001,0.75,270.0,90.0,0.75
330979,1995,7.537223635200001,0.6,0.0,90.0,0.6
330979,1995,7.537223635200001,0.6,90.0,90.0,0.6
330979,1995,7.537223635200001,0.6,180.0,90.0,0.6
330979,1995,7.537223635200001,0.6,270.0,90.0,0.6
330979,2002,5.454569736000001,0.6,0.0,90.0,0.6
330979,2002,5.454569736000001,0.6,90.0,90.0,0.6
330979,2002,5.454569736000001,0.6,180.0,90.0,0.6
330979,2002,5.454569736000001,0.6,270.0,90.0,0.6
330979,2009,5.454569736000001,0.6,0.0,90.0,0.6
330979,2009,5.454569736000001,0.6,90.0,90.0,0.6
330979,2009,5.454569736000001,0.6,180.0,90.0,0.6
330979,2009,5.454569736000001,0.6,270.0,90.0,0.6
332001,1918,6.162490900800001,0.75,0.0,90.0,0.75
332001,1918,6.162490900800001,0.75,90.0,90.0,0.75
332001,1918,6.162490900800001,0.75,180.0,90.0,0.75
332001,1918,6.162490900800001,0.75,270.0,90.0,0.75
332001,1919,6.7905154512,0.75,0.0,90.0,0.75
332001,1919,6.7905154512,0.75,90.0,90.0,0.75
332001,1919,6.7905154512,0.75,180.0,90.0,0.75
332001,1919,6.7905154512,0.75,270.0,90.0,0.75
332001,1949,6.515754710400001,0.75,0.0,90.0,0.75
332001,1949,6.515754710400001,0.75,90.0,90.0,0.75
332001,1949,6.515754710400001,0.75,180.0,90.0,0.75
332001,1949,6.515754710400001,0.75,270.0,90.0,0.75
332001,1958,8.7923437056,0.75,0.0,90.0,0.75
332001,1958,8.7923437056,0.75,90.0,90.0,0.75
332001,1958,8.7923437056,0.75,180.0,90.0,0.75
332001,1958,8.7923437056,0.75,270.0,90.0,0.75
332001,1969,7.76002835088,0.75,0.0,90.0,0.75
332001,1969,7.76002835088,0.75,90.0,90.0,0.75
332001,1969,7.76002835088,0.75,180.0,90.0,0.75
332001,1969,7.76002835088,0.75,270.0,90.0,0.75
332001,1979,4.9064418000000005,0.75,0.0,90.0,0.75
332001,1979,4.9064418000000005,0.75,90.0,90.0,0.75
332001,1979,4.9064418000000005,0.75,180.0,90.0,0.75
332001,1979,4.9064418000000005,0.75,270.0,90.0,0.75
332001,1984,7.771803811200002,0.75,0.0,90.0,0.75
332001,1984,7.771803811200002,0.75,90.0,90.0,0.75
332001,1984,7.771803811200002,0.75,180.0,90.0,0.75
332001,1984,7.771803811200002,0.75,270.0,90.0,0.75
332001,1995,10.440908150400002,0.6,0.0,90.0,0.6
332001,1995,10.440908150400002,0.6,90.0,90.0,0.6
332001,1995,10.440908150400002,0.6,180.0,90.0,0.6
332001,1995,10.440908150400002,0.6,270.0,90.0,0.6
332001,2002,7.555920372000001,0.6,0.0,90.0,0.6
332001,2002,7.555920372000001,0.6,90.0,90.0,0.6
332001,2002,7.555920372000001,0.6,180.0,90.0,0.6
332001,2002,7.555920372000001,0.6,270.0,90.0,0.6
332001,2009,7.555920372000001,0.6,0.0,90.0,0.6
332001,2009,7.555920372000001,0.6,90.0,90.0,0.6
332001,2009,7.555920372000001,0.6,180.0,90.0,0.6
332001,2009,7.555920372000001,0.6,270.0,90.0,0.6
382783,1918,12.03691270032,0.75,0.0,90.0,0.75
382783,1918,12.03691270032,0.75,90.0,90.0,0.75
382783,1918,12.03691270032,0.75,180.0,90.0,0.75
382783,1918,12.03691270032,0.75,270.0,90.0,0.75
382783,1919,13.26360444048,0.75,0.0,90.0,0.75
382783,1919,13.26360444048,0.75,90.0,90.0,0.75
382783,1919,13.26360444048,0.75,180.0,90.0,0.75
382783,1919,13.26360444048,0.75,270.0,90.0,0.75
382783,1949,12.726926804160001,0.75,0.0,90.0,0.75
382783,1949,12.726926804160001,0.75,90.0,90.0,0.75
382783,1949,12.726926804160001,0.75,180.0,90.0,0.75
382783,1949,12.726926804160001,0.75,270.0,90.0,0.75
382783,1958,17.173684362240003,0.75,0.0,90.0,0.75
382783,1958,17.173684362240003,0.75,90.0,90.0,0.75
382783,1958,17.173684362240003,0.75,180.0,90.0,0.75
382783,1958,17.173684362240003,0.75,270.0,90.0,0.75
382783,1969,15.157309814352,0.75,0.0,90.0,0.75
382783,1969,15.157309814352,0.75,90.0,90.0,0.75
382783,1969,15.157309814352,0.75,180.0,90.0,0.75
382783,1969,15.157309814352,0.75,270.0,90.0,0.75
382783,1979,9.58352922,0.75,0.0,90.0,0.75
382783,1979,9.58352922,0.75,90.0,90.0,0.75
382783,1979,9.58352922,0.75,180.0,90.0,0.75
382783,1979,9.58352922,0.75,270.0,90.0,0.75
382783,1984,15.180310284480003,0.75,0.0,90.0,0.75
382783,1984,15.180310284480003,0.75,90.0,90.0,0.75
382783,1984,15.180310284480003,0.75,180.0,90.0,0.75
382783,1984,15.180310284480003,0.75,270.0,90.0,0.75
382783,1995,20.39375018016,0.6,0.0,90.0,0.6
382783,1995,20.39375018016,0.6,90.0,90.0,0.6
382783,1995,20.39375018016,0.6,180.0,90.0,0.6
382783,1995,20.39375018016,0.6,270.0,90.0,0.6
382783,2002,14.758634998800002,0.6,0.0,90.0,0.6
382783,2002,14.758634998800002,0.6,90.0,90.0,0.6
382783,2002,14.758634998800002,0.6,180.0,90.0,0.6
382783,2002,14.758634998800002,0.6,270.0,90.0,0.6
382783,2009,14.758634998800002,0.6,0.0,90.0,0.6
382783,2009,14.758634998800002,0.6,90.0,90.0,0.6
382783,2009,14.758634998800002,0.6,180.0,90.0,0.6
382783,2009,14.758634998800002,0.6,270.0,90.0,0.6
392777,1918,6.162490900800001,0.75,0.0,90.0,0.75
392777,1918,6.162490900800001,0.75,90.0,90.0,0.75
392777,1918,6.162490900800001,0.75,180.0,90.0,0.75
392777,1918,6.162490900800001,0.75,270.0,90.0,0.75
392777,1919,6.7905154512,0.75,0.0,90.0,0.75
392777,1919,6.7905154512,0.75,90.0,90.0,0.75
392777,1919,6.7905154512,0.75,180.0,90.0,0.75
392777,1919,6.7905154512,0.75,270.0,90.0,0.75
392777,1949,6.515754710400001,0.75,0.0,90.0,0.75
392777,1949,6.515754710400001,0.75,90.0,90.0,0.75
392777,1949,6.515754710400001,0.75,180.0,90.0,0.75
392777,1949,6.515754710400001,0.75,270.0,90.0,0.75
392777,1958,8.7923437056,0.75,0.0,90.0,0.75
392777,1958,8.7923437056,0.75,90.0,90.0,0.75
392777,1958,8.7923437056,0.75,180.0,90.0,0.75
392777,1958,8.7923437056,0.75,270.0,90.0,0.75
392777,1969,7.76002835088,0.75,0.0,90.0,0.75
392777,1969,7.76002835088,0.75,90.0,90.0,0.75
392777,1969,7.76002835088,0.75,180.0,90.0,0.75
392777,1969,7.76002835088,0.75,270.0,90.0,0.75
392777,1979,4.9064418000000005,0.75,0.0,90.0,0.75
392777,1979,4.9064418000000005,0.75,90.0,90.0,0.75
392777,1979,4.9064418000000005,0.75,180.0,90.0,0.75
392777,1979,4.9064418000000005,0.75,270.0,90.0,0.75
392777,1984,7.771803811200002,0.75,0.0,90.0,0.75
392777,1984,7.771803811200002,0.75,90.0,90.0,0.75
392777,1984,7.771803811200002,0.75,180.0,90.0,0.75
392777,1984,7.771803811200002,0.75,270.0,90.0,0.75
392777,1995,10.440908150400002,0.6,0.0,90.0,0.6
392777,1995,10.440908150400002,0.6,90.0,90.0,0.6
392777,1995,10.440908150400002,0.6,180.0,90.0,0.6
392777,1995,10.440908150400002,0.6,270.0,90.0,0.6
392777,2002,7.555920372000001,0.6,0.0,90.0,0.6
392777,2002,7.555920372000001,0.6,90.0,90.0,0.6
392777,2002,7.555920372000001,0.6,180.0,90.0,0.6
392777,2002,7.555920372000001,0.6,270.0,90.0,0.6
392777,2009,7.555920372000001,0.6,0.0,90.0,0.6
392777,2009,7.555920372000001,0.6,90.0,90.0,0.6
392777,2009,7.555920372000001,0.6,180.0,90.0,0.6
392777,2009,7.555920372000001,0.6,270.0,90.0,0.6
394422,1918,9.71048122416,0.75,0.0,90.0,0.75
394422,1918,9.71048122416,0.75,90.0,90.0,0.75
394422,1918,9.71048122416,0.75,180.0,90.0,0.75
394422,1918,9.71048122416,0.75,270.0,90.0,0.75
394422,1919,10.700084406239998,0.75,0.0,90.0,0.75
394422,1919,10.700084406239998,0.75,90.0,90.0,0.75
394422,1919,10.700084406239998,0.75,180.0,90.0,0.75
394422,1919,10.700084406239998,0.75,270.0,90.0,0.75
394422,1949,10.26713301408,0.75,0.0,90.0,0.75
394422,1949,10.26713301408,0.75,90.0,90.0,0.75
394422,1949,10.26713301408,0.75,180.0,90.0,0.75
394422,1949,10.26713301408,0.75,270.0,90.0,0.75
394422,1958,13.85444454912,0.75,0.0,90.0,0.75
394422,1958,13.85444454912,0.75,90.0,90.0,0.75
394422,1958,13.85444454912,0.75,180.0,90.0,0.75
394422,1958,13.85444454912,0.75,270.0,90.0,0.75
394422,1969,12.227784318576,0.75,0.0,90.0,0.75
394422,1969,12.227784318576,0.75,90.0,90.0,0.75
394422,1969,12.227784318576,0.75,180.0,90.0,0.75
394422,1969,12.227784318576,0.75,270.0,90.0,0.75
394422,1979,7.73127486,0.75,0.0,90.0,0.75
394422,1979,7.73127486,0.75,90.0,90.0,0.75
394422,1979,7.73127486,0.75,180.0,90.0,0.75
394422,1979,7.73127486,0.75,270.0,90.0,0.75
394422,1984,12.24633937824,0.75,0.0,90.0,0.75
394422,1984,12.24633937824,0.75,90.0,90.0,0.75
394422,1984,12.24633937824,0.75,180.0,90.0,0.75
394422,1984,12.24633937824,0.75,270.0,90.0,0.75
394422,1995,16.45215290208,0.6,0.0,90.0,0.6
394422,1995,16.45215290208,0.6,90.0,90.0,0.6
394422,1995,16.45215290208,0.6,180.0,90.0,0.6
394422,1995,16.45215290208,0.6,270.0,90.0,0.6
394422,2002,11.9061632844,0.6,0.0,90.0,0.6
394422,2002,11.9061632844,0.6,90.0,90.0,0.6
394422,2002,11.9061632844,0.6,180.0,90.0,0.6
394422,2002,11.9061632844,0.6,270.0,90.0,0.6
394422,2009,11.9061632844,0.6,0.0,90.0,0.6
394422,2009,11.9061632844,0.6,90.0,90.0,0.6
394422,2009,11.9061632844,0.6,180.0,90.0,0.6
394422,2009,11.9061632844,0.6,270.0,90.0,0.6
401785,1918,6.162490900800001,0.75,0.0,90.0,0.75
401785,1918,6.162490900800001,0.75,90.0,90.0,0.75
401785,1918,6.162490900800001,0.75,180.0,90.0,0.75
401785,1918,6.162490900800001,0.75,270.0,90.0,0.75
401785,1919,6.7905154512,0.75,0.0,90.0,0.75
401785,1919,6.7905154512,0.75,90.0,90.0,0.75
401785,1919,6.7905154512,0.75,180.0,90.0,0.75
401785,1919,6.7905154512,0.75,270.0,90.0,0.75
401785,1949,6.515754710400001,0.75,0.0,90.0,0.75
401785,1949,6.515754710400001,0.75,90.0,90.0,0.75
401785,1949,6.515754710400001,0.75,180.0,90.0,0.75
401785,1949,6.515754710400001,0.75,270.0,90.0,0.75
401785,1958,8.7923437056,0.75,0.0,90.0,0.75
401785,1958,8.7923437056,0.75,90.0,90.0,0.75
401785,1958,8.7923437056,0.75,180.0,90.0,0.75
401785,1958,8.7923437056,0.75,270.0,90.0,0.75
401785,1969,7.76002835088,0.75,0.0,90.0,0.75
401785,1969,7.76002835088,0.75,90.0,90.0,0.75
401785,1969,7.76002835088,0.75,180.0,90.0,0.75
401785,1969,7.76002835088,0.75,270.0,90.0,0.75
401785,1979,4.9064418000000005,0.75,0.0,90.0,0.75
401785,1979,4.9064418000000005,0.75,90.0,90.0,0.75
401785,1979,4.9064418000000005,0.75,180.0,90.0,0.75
401785,1979,4.9064418000000005,0.75,270.0,90.0,0.75
401785,1984,7.771803811200002,0.75,0.0,90.0,0.75
401785,1984,7.771803811200002,0.75,90.0,90.0,0.75
401785,1984,7.771803811200002,0.75,180.0,90.0,0.75
401785,1984,7.771803811200002,0.75,270.0,90.0,0.75
401785,1995,10.440908150400002,0.6,0.0,90.0,0.6
401785,1995,10.440908150400002,0.6,90.0,90.0,0.6
401785,1995,10.440908150400002,0.6,180.0,90.0,0.6
401785,1995,10.440908150400002,0.6,270.0,90.0,0.6
401785,2002,7.555920372000001,0.6,0.0,90.0,0.6
401785,2002,7.555920372000001,0.6,90.0,90.0,0.6
401785,2002,7.555920372000001,0.6,180.0,90.0,0.6
401785,2002,7.555920372000001,0.6,270.0,90.0,0.6
401785,2009,7.555920372000001,0.6,0.0,90.0,0.6
401785,2009,7.555920372000001,0.6,90.0,90.0,0.6
401785,2009,7.555920372000001,0.6,180.0,90.0,0.6
401785,2009,7.555920372000001,0.6,270.0,90.0,0.6
418445,1918,29.878964758080002,0.75,0.0,90.0,0.75
418445,1918,29.878964758080002,0.75,90.0,90.0,0.75
418445,1918,29.878964758080002,0.75,180.0,90.0,0.75
418445,1918,29.878964758080002,0.75,270.0,90.0,0.75
418445,1919,32.923954797120004,0.75,0.0,90.0,0.75
418445,1919,32.923954797120004,0.75,90.0,90.0,0.75
418445,1919,32.923954797120004,0.75,180.0,90.0,0.75
418445,1919,32.923954797120004,0.75,270.0,90.0,0.75
418445,1949,31.591771655040006,0.75,0.0,90.0,0.75
418445,1949,31.591771655040006,0.75,90.0,90.0,0.75
418445,1949,31.591771655040006,0.75,180.0,90.0,0.75
418445,1949,31.591771655040006,0.75,270.0,90.0,0.75
418445,1958,42.62986054656,0.75,0.0,90.0,0.75
418445,1958,42.62986054656,0.75,90.0,90.0,0.75
418445,1958,42.62986054656,0.75,180.0,90.0,0.75
418445,1958,42.62986054656,0.75,270.0,90.0,0.75
418445,1969,37.624658169888,0.75,0.0,90.0,0.75
418445,1969,37.624658169888,0.75,90.0,90.0,0.75
418445,1969,37.624658169888,0.75,180.0,90.0,0.75
418445,1969,37.624658169888,0.75,270.0,90.0,0.75
418445,1979,23.788984680000002,0.75,0.0,90.0,0.75
418445,1979,23.788984680000002,0.75,90.0,90.0,0.75
418445,1979,23.788984680000002,0.75,180.0,90.0,0.75
418445,1979,23.788984680000002,0.75,270.0,90.0,0.75
418445,1984,37.68175173312,0.75,0.0,90.0,0.75
418445,1984,37.68175173312,0.75,90.0,90.0,0.75
418445,1984,37.68175173312,0.75,180.0,90.0,0.75
418445,1984,37.68175173312,0.75,270.0,90.0,0.75
418445,1995,50.622959399040006,0.6,0.0,90.0,0.6
