,bldg_id,filename,in.geometry_floor_area,in.sqft,in.geometry_stories,in.geometry_wall_type,in.geometry_wall_exterior_finish,in.geometry_foundation_type,in.geometry_attic_type,in.door_area,in.doors,in.window_areas,in.windows,in.eaves,in.orientation,in.insulation_ceiling,in.insulation_wall,in.insulation_floor,in.insulation_foundation_wall,in.insulation_rim_joist,in.insulation_roof,in.insulation_slab,in.hvac_heating_type_and_fuel,in.hvac_heating_efficiency,in.hvac_cooling_type,in.hvac_cooling_efficiency,in.hvac_has_ducts,in.hvac_secondary_heating_type_and_fuel,in.heating_setpoint,in.cooling_setpoint,in.heating_setpoint_offset_period,in.cooling_setpoint_offset_period,in.heating_setpoint_has_offset,in.cooling_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.cooling_setpoint_offset_magnitude,in.infiltration,in.mechanical_ventilation,in.natural_ventilation,in.bathroom_spot_vent_hour,in.range_spot_vent_hour,in.occupants,in.ceiling_fan,in.lighting_interior_use,in.cooking_range,in.clothes_dryer,in.clothes_washer,in.ashrae_iecc_climate_zone_2004,in.city,in.state,in.weather_file_city,in.weather_file_latitude,in.weather_file_longitude,year,resistance[K W-1],capacitance[J K-1]
1044,382783,G4100070_marine.csv,3000-3999,3301.0,1,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F30 B30 L30 R30,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-38,"Wood Stud, R-19",,,,"Unfinished, Uninsulated","2ft R10 Under, Horizontal",Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 12.0",No,,70F,68F,,Night Setback +4h,No,Yes,0F,2F,8 ACH50,,"Cooling Season, 7 days/wk",Hour3,Hour17,2,Standard Efficiency,100% Usage,"Electric, 100% Usage","Electric, 100% Usage","Standard, 100% Usage",4C,Not in a census Place,OR,Astoria Clatsop,46.16,-123.88,2009,0.00278282357509021,216328329.75612092
1045,382783,G4100070_marine.csv,3000-3999,3301.0,1,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F30 B30 L30 R30,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-38,"Wood Stud, R-19",,,,"Unfinished, Uninsulated","2ft R10 Under, Horizontal",Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 12.0",No,,70F,68F,,Night Setback +4h,No,Yes,0F,2F,8 ACH50,,"Cooling Season, 7 days/wk",Hour3,Hour17,2,Standard Efficiency,100% Usage,"Electric, 100% Usage","Electric, 100% Usage","Standard, 100% Usage",4C,Not in a census Place,OR,Astoria Clatsop,46.16,-123.88,2016,0.0,0.0
1046,392777,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Finished Attic or Cathedral Ceilings,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",2 ft,South,,"Wood Stud, R-11",Ceiling R-19,Uninsulated,Uninsulated,"Finished, R-30",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 10.7",No,,65F,75F,,Night Setback -2h,No,Yes,0F,5F,40 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour12,2,Standard Efficiency,100% Usage,"Electric, 100% Usage",,,4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1918,0.0007788980269788168,214235564.756491
1047,392777,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Finished Attic or Cathedral Ceilings,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",2 ft,South,,"Wood Stud, R-11",Ceiling R-19,Uninsulated,Uninsulated,"Finished, R-30",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 10.7",No,,65F,75F,,Night Setback -2h,No,Yes,0F,5F,40 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour12,2,Standard Efficiency,100% Usage,"Electric, 100% Usage",,,4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1919,0.0009439214853629208,160566524.60103002
1048,392777,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Finished Attic or Cathedral Ceilings,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",2 ft,South,,"Wood Stud, R-11",Ceiling R-19,Uninsulated,Uninsulated,"Finished, R-30",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 10.7",No,,65F,75F,,Night Setback -2h,No,Yes,0F,5F,40 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour12,2,Standard Efficiency,100% Usage,"Electric, 100% Usage",,,4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1949,0.0007118618616308731,170306715.9527039
1049,392777,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Finished Attic or Cathedral Ceilings,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",2 ft,South,,"Wood Stud, R-11",Ceiling R-19,Uninsulated,Uninsulated,"Finished, R-30",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 10.7",No,,65F,75F,,Night Setback -2h,No,Yes,0F,5F,40 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour12,2,Standard Efficiency,100% Usage,"Electric, 100% Usage",,,4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1958,0.000701562781111706,194886419.6777595
1050,392777,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Finished Attic or Cathedral Ceilings,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",2 ft,South,,"Wood Stud, R-11",Ceiling R-19,Uninsulated,Uninsulated,"Finished, R-30",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 10.7",No,,65F,75F,,Night Setback -2h,No,Yes,0F,5F,40 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour12,2,Standard Efficiency,100% Usage,"Electric, 100% Usage",,,4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1969,0.0006733026456443331,291741593.6845927
1051,392777,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Finished Attic or Cathedral Ceilings,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",2 ft,South,,"Wood Stud, R-11",Ceiling R-19,Uninsulated,Uninsulated,"Finished, R-30",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 10.7",No,,65F,75F,,Night Setback -2h,No,Yes,0F,5F,40 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour12,2,Standard Efficiency,100% Usage,"Electric, 100% Usage",,,4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1979,0.001432628941286844,144977550.1166752
1052,392777,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Finished Attic or Cathedral Ceilings,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",2 ft,South,,"Wood Stud, R-11",Ceiling R-19,Uninsulated,Uninsulated,"Finished, R-30",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 10.7",No,,65F,75F,,Night Setback -2h,No,Yes,0F,5F,40 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour12,2,Standard Efficiency,100% Usage,"Electric, 100% Usage",,,4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1984,0.001419671047406447,120809531.39751041
1053,392777,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Finished Attic or Cathedral Ceilings,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",2 ft,South,,"Wood Stud, R-11",Ceiling R-19,Uninsulated,Uninsulated,"Finished, R-30",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 10.7",No,,65F,75F,,Night Setback -2h,No,Yes,0F,5F,40 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour12,2,Standard Efficiency,100% Usage,"Electric, 100% Usage",,,4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1995,0.002632142458073303,181784316.34358928
1054,392777,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Finished Attic or Cathedral Ceilings,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",2 ft,South,,"Wood Stud, R-11",Ceiling R-19,Uninsulated,Uninsulated,"Finished, R-30",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 10.7",No,,65F,75F,,Night Setback -2h,No,Yes,0F,5F,40 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour12,2,Standard Efficiency,100% Usage,"Electric, 100% Usage",,,4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,2002,0.0035484743479365557,184255188.32436046
1055,392777,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Finished Attic or Cathedral Ceilings,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",2 ft,South,,"Wood Stud, R-11",Ceiling R-19,Uninsulated,Uninsulated,"Finished, R-30",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 10.7",No,,65F,75F,,Night Setback -2h,No,Yes,0F,5F,40 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour12,2,Standard Efficiency,100% Usage,"Electric, 100% Usage",,,4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,2009,0.0035484743479365557,184255188.32436046
1056,392777,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Finished Attic or Cathedral Ceilings,20 ft^2,Fiberglass,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",2 ft,South,,"Wood Stud, R-11",Ceiling R-19,Uninsulated,Uninsulated,"Finished, R-30",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 10.7",No,,65F,75F,,Night Setback -2h,No,Yes,0F,5F,40 ACH50,,"Cooling Season, 7 days/wk",Hour18,Hour12,2,Standard Efficiency,100% Usage,"Electric, 100% Usage",,,4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,2016,0.0,0.0
1057,394422,G4100070_marine.csv,2500-2999,2663.0,2,Wood Frame,"Wood, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F6 B6 L6 R6,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-38,"Wood Stud, Uninsulated",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 80% AFUE",,,Yes,,70F,72F,,Night Setup +4h,No,Yes,0F,5F,15 ACH50,,"Cooling Season, 7 days/wk",Hour6,Hour12,1,Standard Efficiency,100% Usage,"Gas, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1918,0.0004943062957544877,337579472.7494292
1058,394422,G4100070_marine.csv,2500-2999,2663.0,2,Wood Frame,"Wood, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F6 B6 L6 R6,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-38,"Wood Stud, Uninsulated",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 80% AFUE",,,Yes,,70F,72F,,Night Setup +4h,No,Yes,0F,5F,15 ACH50,,"Cooling Season, 7 days/wk",Hour6,Hour12,1,Standard Efficiency,100% Usage,"Gas, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1919,0.0005990339129790974,253011038.46896026
1059,394422,G4100070_marine.csv,2500-2999,2663.0,2,Wood Frame,"Wood, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F6 B6 L6 R6,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-38,"Wood Stud, Uninsulated",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 80% AFUE",,,Yes,,70F,72F,,Night Setup +4h,No,Yes,0F,5F,15 ACH50,,"Cooling Season, 7 days/wk",Hour6,Hour12,1,Standard Efficiency,100% Usage,"Gas, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1949,0.0004517636297995402,268359044.13139078
1060,394422,G4100070_marine.csv,2500-2999,2663.0,2,Wood Frame,"Wood, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F6 B6 L6 R6,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-38,"Wood Stud, Uninsulated",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 80% AFUE",,,Yes,,70F,72F,,Night Setup +4h,No,Yes,0F,5F,15 ACH50,,"Cooling Season, 7 days/wk",Hour6,Hour12,1,Standard Efficiency,100% Usage,"Gas, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1958,0.00044522760048020405,307090257.75258785
1061,394422,G4100070_marine.csv,2500-2999,2663.0,2,Wood Frame,"Wood, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F6 B6 L6 R6,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-38,"Wood Stud, Uninsulated",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 80% AFUE",,,Yes,,70F,72F,,Night Setup +4h,No,Yes,0F,5F,15 ACH50,,"Cooling Season, 7 days/wk",Hour6,Hour12,1,Standard Efficiency,100% Usage,"Gas, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1969,0.00042729307966163084,459708795.255663
1062,394422,G4100070_marine.csv,2500-2999,2663.0,2,Wood Frame,"Wood, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F6 B6 L6 R6,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-38,"Wood Stud, Uninsulated",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 80% AFUE",,,Yes,,70F,72F,,Night Setup +4h,No,Yes,0F,5F,15 ACH50,,"Cooling Season, 7 days/wk",Hour6,Hour12,1,Standard Efficiency,100% Usage,"Gas, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1979,0.0009091787122699087,228446873.34953016
1063,394422,G4100070_marine.csv,2500-2999,2663.0,2,Wood Frame,"Wood, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F6 B6 L6 R6,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-38,"Wood Stud, Uninsulated",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 80% AFUE",,,Yes,,70F,72F,,Night Setup +4h,No,Yes,0F,5F,15 ACH50,,"Cooling Season, 7 days/wk",Hour6,Hour12,1,Standard Efficiency,100% Usage,"Gas, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1984,0.0009009553398861793,190364368.11335513
1064,394422,G4100070_marine.csv,2500-2999,2663.0,2,Wood Frame,"Wood, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F6 B6 L6 R6,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-38,"Wood Stud, Uninsulated",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 80% AFUE",,,Yes,,70F,72F,,Night Setup +4h,No,Yes,0F,5F,15 ACH50,,"Cooling Season, 7 days/wk",Hour6,Hour12,1,Standard Efficiency,100% Usage,"Gas, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1995,0.0016704171063251529,286444754.0964368
1065,394422,G4100070_marine.csv,2500-2999,2663.0,2,Wood Frame,"Wood, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F6 B6 L6 R6,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-38,"Wood Stud, Uninsulated",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 80% AFUE",,,Yes,,70F,72F,,Night Setup +4h,No,Yes,0F,5F,15 ACH50,,"Cooling Season, 7 days/wk",Hour6,Hour12,1,Standard Efficiency,100% Usage,"Gas, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,2002,0.002251942038307465,290338205.0341845
1066,394422,G4100070_marine.csv,2500-2999,2663.0,2,Wood Frame,"Wood, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F6 B6 L6 R6,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-38,"Wood Stud, Uninsulated",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 80% AFUE",,,Yes,,70F,72F,,Night Setup +4h,No,Yes,0F,5F,15 ACH50,,"Cooling Season, 7 days/wk",Hour6,Hour12,1,Standard Efficiency,100% Usage,"Gas, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,2009,0.002251942038307465,290338205.0341845
1067,394422,G4100070_marine.csv,2500-2999,2663.0,2,Wood Frame,"Wood, Medium/Dark",Heated Basement,Vented Attic,20 ft^2,Fiberglass,F6 B6 L6 R6,"Double, Low-E, Non-metal, Air, M-Gain",2 ft,North,R-38,"Wood Stud, Uninsulated",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Natural Gas Fuel Furnace,"Fuel Furnace, 80% AFUE",,,Yes,,70F,72F,,Night Setup +4h,No,Yes,0F,5F,15 ACH50,,"Cooling Season, 7 days/wk",Hour6,Hour12,1,Standard Efficiency,100% Usage,"Gas, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,2016,0.0,0.0
1068,401785,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F18 B18 L18 R18,"Single, Clear, Non-metal, Exterior Clear Storm",2 ft,Southeast,R-30,"Wood Stud, R-15",,,,"Unfinished, Uninsulated","2ft R10 Under, Horizontal",,Other,,,Yes,,70F,67F,Day +5h,Night Setup +4h,Yes,Yes,6F,5F,5 ACH50,,"Cooling Season, 7 days/wk",Hour20,Hour7,2,Standard Efficiency,100% Usage,"Electric, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1918,0.0007788980269788168,214235564.756491
1069,401785,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F18 B18 L18 R18,"Single, Clear, Non-metal, Exterior Clear Storm",2 ft,Southeast,R-30,"Wood Stud, R-15",,,,"Unfinished, Uninsulated","2ft R10 Under, Horizontal",,Other,,,Yes,,70F,67F,Day +5h,Night Setup +4h,Yes,Yes,6F,5F,5 ACH50,,"Cooling Season, 7 days/wk",Hour20,Hour7,2,Standard Efficiency,100% Usage,"Electric, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1919,0.0009439214853629208,160566524.60103002
1070,401785,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F18 B18 L18 R18,"Single, Clear, Non-metal, Exterior Clear Storm",2 ft,Southeast,R-30,"Wood Stud, R-15",,,,"Unfinished, Uninsulated","2ft R10 Under, Horizontal",,Other,,,Yes,,70F,67F,Day +5h,Night Setup +4h,Yes,Yes,6F,5F,5 ACH50,,"Cooling Season, 7 days/wk",Hour20,Hour7,2,Standard Efficiency,100% Usage,"Electric, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1949,0.0007118618616308731,170306715.9527039
1071,401785,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F18 B18 L18 R18,"Single, Clear, Non-metal, Exterior Clear Storm",2 ft,Southeast,R-30,"Wood Stud, R-15",,,,"Unfinished, Uninsulated","2ft R10 Under, Horizontal",,Other,,,Yes,,70F,67F,Day +5h,Night Setup +4h,Yes,Yes,6F,5F,5 ACH50,,"Cooling Season, 7 days/wk",Hour20,Hour7,2,Standard Efficiency,100% Usage,"Electric, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1958,0.000701562781111706,194886419.6777595
1072,401785,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F18 B18 L18 R18,"Single, Clear, Non-metal, Exterior Clear Storm",2 ft,Southeast,R-30,"Wood Stud, R-15",,,,"Unfinished, Uninsulated","2ft R10 Under, Horizontal",,Other,,,Yes,,70F,67F,Day +5h,Night Setup +4h,Yes,Yes,6F,5F,5 ACH50,,"Cooling Season, 7 days/wk",Hour20,Hour7,2,Standard Efficiency,100% Usage,"Electric, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1969,0.0006733026456443331,291741593.6845927
1073,401785,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F18 B18 L18 R18,"Single, Clear, Non-metal, Exterior Clear Storm",2 ft,Southeast,R-30,"Wood Stud, R-15",,,,"Unfinished, Uninsulated","2ft R10 Under, Horizontal",,Other,,,Yes,,70F,67F,Day +5h,Night Setup +4h,Yes,Yes,6F,5F,5 ACH50,,"Cooling Season, 7 days/wk",Hour20,Hour7,2,Standard Efficiency,100% Usage,"Electric, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1979,0.001432628941286844,144977550.1166752
1074,401785,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F18 B18 L18 R18,"Single, Clear, Non-metal, Exterior Clear Storm",2 ft,Southeast,R-30,"Wood Stud, R-15",,,,"Unfinished, Uninsulated","2ft R10 Under, Horizontal",,Other,,,Yes,,70F,67F,Day +5h,Night Setup +4h,Yes,Yes,6F,5F,5 ACH50,,"Cooling Season, 7 days/wk",Hour20,Hour7,2,Standard Efficiency,100% Usage,"Electric, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1984,0.001419671047406447,120809531.39751041
1075,401785,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F18 B18 L18 R18,"Single, Clear, Non-metal, Exterior Clear Storm",2 ft,Southeast,R-30,"Wood Stud, R-15",,,,"Unfinished, Uninsulated","2ft R10 Under, Horizontal",,Other,,,Yes,,70F,67F,Day +5h,Night Setup +4h,Yes,Yes,6F,5F,5 ACH50,,"Cooling Season, 7 days/wk",Hour20,Hour7,2,Standard Efficiency,100% Usage,"Electric, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1995,0.002632142458073303,181784316.34358928
1076,401785,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F18 B18 L18 R18,"Single, Clear, Non-metal, Exterior Clear Storm",2 ft,Southeast,R-30,"Wood Stud, R-15",,,,"Unfinished, Uninsulated","2ft R10 Under, Horizontal",,Other,,,Yes,,70F,67F,Day +5h,Night Setup +4h,Yes,Yes,6F,5F,5 ACH50,,"Cooling Season, 7 days/wk",Hour20,Hour7,2,Standard Efficiency,100% Usage,"Electric, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,2002,0.0035484743479365557,184255188.32436046
1077,401785,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F18 B18 L18 R18,"Single, Clear, Non-metal, Exterior Clear Storm",2 ft,Southeast,R-30,"Wood Stud, R-15",,,,"Unfinished, Uninsulated","2ft R10 Under, Horizontal",,Other,,,Yes,,70F,67F,Day +5h,Night Setup +4h,Yes,Yes,6F,5F,5 ACH50,,"Cooling Season, 7 days/wk",Hour20,Hour7,2,Standard Efficiency,100% Usage,"Electric, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,2009,0.0035484743479365557,184255188.32436046
1078,401785,G4100070_marine.csv,1500-1999,1690.0,2,Wood Frame,"Wood, Medium/Dark",Slab,Vented Attic,20 ft^2,Fiberglass,F18 B18 L18 R18,"Single, Clear, Non-metal, Exterior Clear Storm",2 ft,Southeast,R-30,"Wood Stud, R-15",,,,"Unfinished, Uninsulated","2ft R10 Under, Horizontal",,Other,,,Yes,,70F,67F,Day +5h,Night Setup +4h,Yes,Yes,6F,5F,5 ACH50,,"Cooling Season, 7 days/wk",Hour20,Hour7,2,Standard Efficiency,100% Usage,"Electric, 100% Usage","Electric, 100% Usage","EnergyStar, 100% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,2016,0.0,0.0
1079,418445,G4100070_marine.csv,4000+,8194.0,1,Wood Frame,"Wood, Medium/Dark",Vented Crawlspace,Vented Attic,20 ft^2,Fiberglass,F18 B18 L18 R18,"Single, Clear, Non-metal",2 ft,East,R-38,"Wood Stud, Uninsulated",Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,Electricity Baseboard,"Electric Baseboard, 100% Efficiency",Room AC,"Room AC, EER 10.7",No,,60F,78F,Night -2h,,Yes,No,6F,0F,8 ACH50,,"Cooling Season, 7 days/wk",Hour13,Hour8,1,Standard Efficiency,100% Usage,"Electric, 120% Usage","Gas, 120% Usage","EnergyStar, 120% Usage",4C,In another census Place,OR,Astoria Clatsop,46.16,-123.88,1918,0.00021305984609893753,732732620.4111654
