,id,year,filename,inhabitants,resistance[K W-1],capacitance[J K-1],method,heating:demand[Wh],heating:load_max[W],cooling:demand[Wh],cooling:load_max[W],stories,area[m2],climate_zone
1113,173928,1969,G4100070_marine.csv,3,0.0005229234701925,375638880.389156,geoma,44560372,35156,257491,1029965,2,202.15701504,marine
1114,173928,1979,G4100070_marine.csv,3,0.0011126575876722,186669318.96679595,geoma,21702827,17135,128049,512196,2,202.15701504,marine
1115,173928,1984,G4100070_marine.csv,3,0.0011025937822228,155551207.29052225,geoma,22043913,17281,105881,423523,2,202.15701504,marine
1116,173928,1995,G4100070_marine.csv,3,0.0020442650524558,234060752.8778996,geoma,12082447,9853,163744,654977,2,202.15701504,marine
1117,173928,2002,G4100070_marine.csv,3,0.0027559382573588,237242183.30994573,geoma,9213026,7607,166622,666487,2,202.15701504,marine
1118,173928,2009,G4100070_marine.csv,3,0.0027559382573588,237242183.30994573,geoma,9213026,7607,166622,666487,2,202.15701504,marine
1119,196069,1918,G4100070_marine.csv,2,0.0010330250762927,151124985.171451,geoma,75569049,25247,33283,129322,1,157.00613760000002,marine
1120,196069,1919,G4100070_marine.csv,2,0.0013448528936059,97455945.01599,geoma,59179013,19761,29504,80622,1,157.00613760000002,marine
1121,196069,1949,G4100070_marine.csv,2,0.0010555403140101,110216541.9397439,geoma,74114014,24742,38928,89270,1,157.00613760000002,marine
1122,196069,1958,G4100070_marine.csv,2,0.0010330532011718,134796245.6647995,geoma,75589612,25246,35968,113175,1,157.00613760000002,marine
1123,196069,1969,G4100070_marine.csv,2,0.0016283571570641,199574280.7292647,geoma,49602557,16597,46032,184127,1,157.00613760000002,marine
1124,196069,1979,G4100070_marine.csv,2,0.0019481619559503,75380654.47203517,geoma,42317268,14133,20149,63277,1,157.00613760000002,marine
