,id,year,filename,inhabitants,resistance[K W-1],capacitance[J K-1],method,heating:demand[Wh],heating:load_max[W],cooling:demand[Wh],cooling:load_max[W],stories,area[m2],climate_zone
419,61329,2009,G3500090_mixed_dry.csv,3,0.0103797747134155,57997749.72255892,geoma,8570219,5425,1726830,52019,1,82.2191904,mixed dry
420,71564,1918,G3500090_mixed_dry.csv,2,0.0014309937532251,109096143.1415208,geoma,41059982,25687,1400505,10571,1,113.3417088,mixed dry
421,71564,1919,G3500090_mixed_dry.csv,2,0.0018629519591755,70352812.37840699,geoma,32449192,20237,1213435,8328,1,113.3417088,mixed dry
422,71564,1949,G3500090_mixed_dry.csv,2,0.0014621828939977,79564604.24052519,geoma,40442078,25185,1579229,10364,1,113.3417088,mixed dry
423,71564,1958,G3500090_mixed_dry.csv,2,0.0014310327130987,97308532.37340556,geoma,41131954,25686,1479625,10570,1,113.3417088,mixed dry
424,71564,1969,G3500090_mixed_dry.csv,2,0.0022556750782282,144071374.2542621,geoma,27053995,17095,687543,7035,1,113.3417088,mixed dry
425,71564,1979,G3500090_mixed_dry.csv,2,0.0026986833652099,54416803.820049055,geoma,23462248,14647,851696,6028,1,113.3417088,mixed dry
426,71564,1984,G3500090_mixed_dry.csv,2,0.0031290027187622,36995570.29779472,geoma,20799444,12933,849851,5322,1,113.3417088,mixed dry
427,71564,1995,G3500090_mixed_dry.csv,2,0.0049108090629254,78167993.78219059,geoma,14291076,9034,358648,3717,1,113.3417088,mixed dry
428,71564,2002,G3500090_mixed_dry.csv,2,0.0075295906732563,79951700.18251061,geoma,10468980,6652,225306,2737,1,113.3417088,mixed dry
429,71564,2009,G3500090_mixed_dry.csv,2,0.0075295906732563,79951700.18251061,geoma,10468980,6652,225306,2737,1,113.3417088,mixed dry
430,78241,1918,G3500090_mixed_dry.csv,1,0.0019726693547284,79139415.31167698,geoma,64002865,429553,2907516,7280,1,82.2191904,mixed dry
431,78241,1919,G3500090_mixed_dry.csv,1,0.0025681371640611,51034622.09417228,geoma,50833914,279835,2309976,5784,1,82.2191904,mixed dry
432,78241,1949,G3500090_mixed_dry.csv,1,0.0020156645544375,57716946.51874163,geoma,62766958,318037,2852545,7142,1,82.2191904,mixed dry
433,78241,1958,G3500090_mixed_dry.csv,1,0.0019727230621247,70588566.51677369,geoma,63990230,385183,2907445,7280,1,82.2191904,mixed dry
434,78241,1969,G3500090_mixed_dry.csv,1,0.0031095181869361,104510791.9795262,geoma,43328799,555075,1965330,4921,1,82.2191904,mixed dry
435,78241,1979,G3500090_mixed_dry.csv,1,0.0037202188763346,39474484.73831428,geoma,37346114,215864,1696951,4249,1,82.2191904,mixed dry
436,78241,1984,G3500090_mixed_dry.csv,1,0.0043134274767118,26836950.58487568,geoma,33199457,149067,1509020,3778,1,82.2191904,mixed dry
437,78241,1995,G3500090_mixed_dry.csv,1,0.0067697028890045,56703831.55511367,geoma,23839965,301262,1081392,2707,1,82.2191904,mixed dry
438,78241,2002,G3500090_mixed_dry.csv,1,0.0103797747134155,57997749.72255892,geoma,18101540,306277,820213,2053,1,82.2191904,mixed dry
439,78241,2009,G3500090_mixed_dry.csv,1,0.0103797747134155,57997749.72255892,geoma,18101540,306277,820213,2053,1,82.2191904,mixed dry
440,81487,1918,G3500090_mixed_dry.csv,1,0.0003987693624944,418456567.61016375,geoma,177428649,93672,11483869,39902,2,306.67293504,mixed dry
441,81487,1919,G3500090_mixed_dry.csv,1,0.0004832557740876,313627276.7502959,geoma,147346433,77709,9736067,33102,2,306.67293504,mixed dry
442,81487,1949,G3500090_mixed_dry.csv,1,0.0003644491203138,332652348.7336542,geoma,194399237,102270,13421820,43565,2,306.67293504,mixed dry
443,81487,1958,G3500090_mixed_dry.csv,1,0.0003591763405267,380662764.1161444,geoma,196893935,103737,13259750,44190,2,306.67293504,mixed dry
444,81487,1969,G3500090_mixed_dry.csv,1,0.0003447081100087,569845562.5756452,geoma,204198412,107992,12791433,46002,2,306.67293504,mixed dry
445,81487,1979,G3500090_mixed_dry.csv,1,0.0007334574101105,283178043.1568904,geoma,98311713,52008,6123222,22154,2,306.67293504,mixed dry
446,81487,1984,G3500090_mixed_dry.csv,1,0.0007268234080935,235971753.33916083,geoma,99361812,52461,6422196,22347,2,306.67293504,mixed dry
447,81487,1995,G3500090_mixed_dry.csv,1,0.0013475676322762,355071022.63324744,geoma,55169238,29385,2944380,12517,2,306.67293504,mixed dry
448,81487,2002,G3500090_mixed_dry.csv,1,0.0018166984695585,359897264.29509693,geoma,41943392,22408,2128367,9545,2,306.67293504,mixed dry
449,81487,2009,G3500090_mixed_dry.csv,1,0.0018166984695585,359897264.29509693,geoma,41943392,22408,2128367,9545,2,306.67293504,mixed dry
450,87026,1918,G3500090_mixed_dry.csv,1,0.0019726693547284,79139415.31167698,geoma,15968791,16059,1063399,7915,1,82.2191904,mixed dry
451,87026,1919,G3500090_mixed_dry.csv,1,0.0025681371640611,51034622.09417228,geoma,12832710,12759,932898,6288,1,82.2191904,mixed dry
452,87026,1949,G3500090_mixed_dry.csv,1,0.0020156645544375,57716946.51874163,geoma,15923735,15756,1200804,7765,1,82.2191904,mixed dry
453,87026,1958,G3500090_mixed_dry.csv,1,0.0019727230621247,70588566.51677369,geoma,16069579,16059,1124038,7915,1,82.2191904,mixed dry
454,87026,1969,G3500090_mixed_dry.csv,1,0.0031095181869361,104510791.9795262,geoma,10365376,10855,535144,5350,1,82.2191904,mixed dry
455,87026,1979,G3500090_mixed_dry.csv,1,0.0037202188763346,39474484.73831428,geoma,9401039,9373,669157,4619,1,82.2191904,mixed dry
456,87026,1984,G3500090_mixed_dry.csv,1,0.0043134274767118,26836950.58487568,geoma,8482936,8335,675726,4108,1,82.2191904,mixed dry
457,87026,1995,G3500090_mixed_dry.csv,1,0.0067697028890045,56703831.55511367,geoma,5708463,5973,296414,2944,1,82.2191904,mixed dry
458,87026,2002,G3500090_mixed_dry.csv,1,0.0103797747134155,57997749.72255892,geoma,4244423,4110,193903,2232,1,82.2191904,mixed dry
459,87026,2009,G3500090_mixed_dry.csv,1,0.0103797747134155,57997749.72255892,geoma,4244423,4110,193903,2232,1,82.2191904,mixed dry
460,88955,1918,G3500090_mixed_dry.csv,2,0.0006049345889679,275844135.4497777,geoma,149327978,636072,3337102,23778,2,202.15701504,mixed dry
461,88955,1919,G3500090_mixed_dry.csv,2,0.0007331007859666,206741276.6460599,geoma,124380886,481401,2957507,19778,2,202.15701504,mixed dry
462,88955,1949,G3500090_mixed_dry.csv,2,0.0005528706554026,219282493.4396945,geoma,163643770,522439,4471061,25932,2,202.15701504,mixed dry
463,88955,1958,G3500090_mixed_dry.csv,2,0.0005448718290803,250930680.011127,geoma,165612146,589778,4164609,26300,2,202.15701504,mixed dry
464,88955,1969,G3500090_mixed_dry.csv,2,0.0005229234701925,375638880.389156,geoma,171523476,854212,3505364,27366,2,202.15701504,mixed dry
465,88955,1979,G3500090_mixed_dry.csv,2,0.0011126575876722,186669318.96679595,geoma,83583062,423867,1690826,13338,2,202.15701504,mixed dry
466,88955,1984,G3500090_mixed_dry.csv,2,0.0011025937822228,155551207.29052225,geoma,84481636,358790,1891233,13451,2,202.15701504,mixed dry
467,88955,1995,G3500090_mixed_dry.csv,2,0.0020442650524558,234060752.8778996,geoma,47752305,509848,665728,7669,2,202.15701504,mixed dry
468,88955,2002,G3500090_mixed_dry.csv,2,0.0027559382573588,237242183.30994573,geoma,36808988,512353,439245,5921,2,202.15701504,mixed dry
469,88955,2009,G3500090_mixed_dry.csv,2,0.0027559382573588,237242183.30994573,geoma,36808988,512353,439245,5921,2,202.15701504,mixed dry
470,90210,1918,G3500090_mixed_dry.csv,1,0.0007788980269788,214235564.756491,geoma,37366380,37876,5969780,20920,2,157.00613760000002,mixed dry
471,90210,1919,G3500090_mixed_dry.csv,1,0.0009439214853629,160566524.60103002,geoma,31339085,31573,5087170,17439,2,157.00613760000002,mixed dry
472,90210,1949,G3500090_mixed_dry.csv,1,0.0007118618616308,170306715.9527039,geoma,41439487,41271,6951536,22796,2,157.00613760000002,mixed dry
473,90210,1958,G3500090_mixed_dry.csv,1,0.0007015627811117,194886419.6777595,geoma,41744121,41850,6867690,23115,2,157.00613760000002,mixed dry
