id,year,climate_zone,state,inhabitants,resistance[K W-1],capacitance[J K-1],area[m2],stories,method,latitude[degree],longitude[degree],max_temperature[C],min_temperature[C],RMSE_heating[W],RMSE_cooling[W],RMSE_heating[W/m²],RMSE_cooling[W/m²],RMSE_heating[%peak],RMSE_cooling[%peak],filename,heating_demand_simulated[kWh],heating_demand_real[kWh],cooling_demand_simulated[kWh],cooling_demand_real[kWh],heating_demand_simulated[kWh]/area[m2],heating_demand_real[kWh]/area[m2],cooling_demand_simulated[kWh]/area[m2],cooling_demand_real[kWh]/area[m2]
88955,1979,mixed dry,NM,2,0.0011126575876722,186669318.96679595,202.15701504,2,geoma,34.38,-103.32,25.56,23.89,7033.57,368.92,34.7926,1.8249,0.2671,0.3004,G3500090_mixed_dry.csv,62797.8,27607.3,107.7,941.5,310.6,136.6,0.5,4.7
88955,1984,mixed dry,NM,2,0.0011025937822228,155551207.29052225,202.15701504,2,geoma,34.38,-103.32,25.56,23.89,6934.46,869.92,34.3023,4.3032,0.2633,0.7084,G3500090_mixed_dry.csv,58648.8,27607.3,668.3,941.5,290.1,136.6,3.3,4.7
88955,1995,mixed dry,NM,2,0.0020442650524558,234060752.8778996,202.15701504,2,geoma,34.38,-103.32,25.56,23.89,2953.52,906.34,14.61,4.4834,0.1122,0.7381,G3500090_mixed_dry.csv,27825.6,27607.3,1016.3,941.5,137.6,136.6,5.0,4.7
88955,2002,mixed dry,NM,2,0.0027559382573588,237242183.30994573,202.15701504,2,geoma,34.38,-103.32,25.56,23.89,2572.12,586.78,12.7234,2.9026,0.0977,0.4778,G3500090_mixed_dry.csv,21183.7,27607.3,545.1,941.5,104.8,136.6,2.7,4.7
88955,2009,mixed dry,NM,2,0.0027559382573588,237242183.30994573,202.15701504,2,geoma,34.38,-103.32,25.56,23.89,2572.12,586.78,12.7234,2.9026,0.0977,0.4778,G3500090_mixed_dry.csv,21183.7,27607.3,545.1,941.5,104.8,136.6,2.7,4.7
153117,1918,mixed dry,NM,4,0.0001606465298504,1038725572.5530694,761.2475097600001,2,geoma,34.38,-103.32,23.89,22.22,36176.76,19643.01,47.523,25.8037,0.6386,4.1723,G3500090_mixed_dry.csv,237473.3,18757.1,46269.3,2582.0,312.0,24.6,60.8,3.4
153117,1919,mixed dry,NM,4,0.0001946823663977,778510119.8703194,761.2475097600001,2,geoma,34.38,-103.32,23.89,22.22,34143.58,18787.02,44.8521,24.6793,0.6028,3.9904,G3500090_mixed_dry.csv,215741.5,18757.1,46963.4,2582.0,283.4,24.6,61.7,3.4
153117,1949,mixed dry,NM,4,0.0001468204230114,825735639.3588496,761.2475097600001,2,geoma,34.38,-103.32,23.89,22.22,36629.6,21712.11,48.1179,28.5217,0.6466,4.6117,G3500090_mixed_dry.csv,242382.7,18757.1,52159.1,2582.0,318.4,24.6,68.5,3.4
153117,1958,mixed dry,NM,4,0.0001446962533657,944910841.9169002,761.2475097600001,2,geoma,34.38,-103.32,23.89,22.22,36290.6,24939.14,47.6725,32.7609,0.6407,5.2972,G3500090_mixed_dry.csv,238116.8,18757.1,62120.4,2582.0,312.8,24.6,81.6,3.4
153117,1969,mixed dry,NM,4,0.0001388676435366,1414515158.9654157,761.2475097600001,2,geoma,34.38,-103.32,23.89,22.22,36955.0,23354.54,48.5453,30.6793,0.6524,4.9606,G3500090_mixed_dry.csv,245423.8,18757.1,54953.7,2582.0,322.4,24.6,72.2,3.4
153117,1979,mixed dry,NM,4,0.0002954775336556,702926654.234341,761.2475097600001,2,geoma,34.38,-103.32,23.89,22.22,28677.59,12774.8,37.6718,16.7814,0.5063,2.7134,G3500090_mixed_dry.csv,168321.5,18757.1,32087.0,2582.0,221.1,24.6,42.2,3.4
153117,1984,mixed dry,NM,4,0.0002928049878102,585747514.953373,761.2475097600001,2,geoma,34.38,-103.32,23.89,22.22,27741.92,17324.62,36.4427,22.7582,0.4897,3.6798,G3500090_mixed_dry.csv,155350.8,18757.1,47989.7,2582.0,204.1,24.6,63.0,3.4
153117,1995,mixed dry,NM,4,0.0005428753666272,881385022.5558405,761.2475097600001,2,geoma,34.38,-103.32,23.89,22.22,15791.98,12956.65,20.7449,17.0203,0.2788,2.7521,G3500090_mixed_dry.csv,74560.3,18757.1,38105.8,2582.0,97.9,24.6,50.1,3.4
153117,2002,mixed dry,NM,4,0.0007318674210413,893365096.5265144,761.2475097600001,2,geoma,34.38,-103.32,23.89,22.22,11761.03,9316.4,15.4497,12.2383,0.2076,1.9788,G3500090_mixed_dry.csv,56824.1,18757.1,27164.7,2582.0,74.6,24.6,35.7,3.4
153117,2009,mixed dry,NM,4,0.0007318674210413,893365096.5265144,761.2475097600001,2,geoma,34.38,-103.32,23.89,22.22,11761.03,9316.4,15.4497,12.2383,0.2076,1.9788,G3500090_mixed_dry.csv,56824.1,18757.1,27164.7,2582.0,74.6,24.6,35.7,3.4
179265,1918,mixed dry,NM,2,0.0008023034829663,194584596.29176173,202.15701504,1,geoma,34.38,-103.32,21.11,20.0,10105.26,744.3,49.9872,3.6818,0.494,0.3869,G3500090_mixed_dry.csv,67834.6,12322.5,4487.1,2142.7,335.6,61.0,22.2,10.6
179265,1919,mixed dry,NM,2,0.0010444859329936,125481737.48804392,202.15701504,1,geoma,34.38,-103.32,21.11,20.0,8063.5,770.24,39.8873,3.8101,0.3942,0.4003,G3500090_mixed_dry.csv,52414.8,12322.5,4894.3,2142.7,259.3,61.0,24.2,10.6
179265,1949,mixed dry,NM,2,0.0008197900416715,141911949.8585105,202.15701504,1,geoma,34.38,-103.32,21.11,20.0,9886.01,737.32,48.9026,3.6472,0.4833,0.3832,G3500090_mixed_dry.csv,66134.0,12322.5,4535.1,2142.7,327.1,61.0,22.4,10.6
179265,1958,mixed dry,NM,2,0.0008023253262777,173560136.429943,202.15701504,1,geoma,34.38,-103.32,21.11,20.0,9805.17,787.66,48.5028,3.8963,0.4794,0.4094,G3500090_mixed_dry.csv,64235.5,12322.5,5049.4,2142.7,317.8,61.0,25.0,10.6
179265,1969,mixed dry,NM,2,0.0012646707699625,256966647.8502248,202.15701504,1,geoma,34.38,-103.32,21.11,20.0,6375.57,834.19,31.5377,4.1264,0.3117,0.4336,G3500090_mixed_dry.csv,40031.8,12322.5,5498.2,2142.7,198.0,61.0,27.2,10.6
179265,1979,mixed dry,NM,2,0.001513048577921,97058168.12493996,202.15701504,1,geoma,34.38,-103.32,21.11,20.0,5376.72,745.95,26.5967,3.69,0.2629,0.3877,G3500090_mixed_dry.csv,36903.1,12322.5,4641.5,2142.7,182.5,61.0,23.0,10.6
179265,1984,mixed dry,NM,2,0.0017543121860707,65985541.77705026,202.15701504,1,geoma,34.38,-103.32,21.11,20.0,4219.7,858.29,20.8734,4.2457,0.2063,0.4461,G3500090_mixed_dry.csv,27510.3,12322.5,5974.9,2142.7,136.1,61.0,29.6,10.6
179265,1995,mixed dry,NM,2,0.0027533028753534,139420946.28692356,202.15701504,1,geoma,34.38,-103.32,21.11,20.0,2409.52,893.84,11.919,4.4215,0.1178,0.4646,G3500090_mixed_dry.csv,14749.9,12322.5,6249.3,2142.7,73.0,61.0,30.9,10.6
179265,2002,mixed dry,NM,2,0.0042215535943808,142602376.71896973,202.15701504,1,geoma,34.38,-103.32,21.11,20.0,2009.14,864.85,9.9385,4.2781,0.0982,0.4495,G3500090_mixed_dry.csv,9308.5,12322.5,5920.8,2142.7,46.0,61.0,29.3,10.6
179265,2009,mixed dry,NM,2,0.0042215535943808,142602376.71896973,202.15701504,1,geoma,34.38,-103.32,21.11,20.0,2009.14,864.85,9.9385,4.2781,0.0982,0.4495,G3500090_mixed_dry.csv,9308.5,12322.5,5920.8,2142.7,46.0,61.0,29.3,10.6
181269,1918,mixed dry,NM,5,0.0014309937532251,109096143.1415208,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,5226.16,657.46,46.1098,5.8007,0.2716,0.4182,G3500090_mixed_dry.csv,32075.5,9927.4,3510.3,815.7,283.0,87.6,31.0,7.2
181269,1919,mixed dry,NM,5,0.0018629519591755,70352812.37840699,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,3821.56,690.08,33.7171,6.0885,0.1986,0.439,G3500090_mixed_dry.csv,23194.5,9927.4,3835.0,815.7,204.6,87.6,33.8,7.2
181269,1949,mixed dry,NM,5,0.0014621828939977,79564604.24052519,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,5098.75,658.17,44.9856,5.807,0.265,0.4187,G3500090_mixed_dry.csv,31298.4,9927.4,3550.7,815.7,276.1,87.6,31.3,7.2
181269,1958,mixed dry,NM,5,0.0014310327130987,97308532.37340556,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,5118.32,712.24,45.1583,6.284,0.266,0.4531,G3500090_mixed_dry.csv,30149.9,9927.4,4020.3,815.7,266.0,87.6,35.5,7.2
181269,1969,mixed dry,NM,5,0.0022556750782282,144071374.2542621,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,3040.5,752.39,26.826,6.6382,0.158,0.4786,G3500090_mixed_dry.csv,16811.9,9927.4,4377.3,815.7,148.3,87.6,38.6,7.2
181269,1979,mixed dry,NM,5,0.0026986833652099,54416803.820049055,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,2668.79,654.57,23.5464,5.7752,0.1387,0.4164,G3500090_mixed_dry.csv,15768.0,9927.4,3542.1,815.7,139.1,87.6,31.3,7.2
181269,1984,mixed dry,NM,5,0.0031290027187622,36995570.29779472,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,2362.13,771.64,20.8407,6.8081,0.1228,0.4909,G3500090_mixed_dry.csv,11364.1,9927.4,4612.3,815.7,100.3,87.6,40.7,7.2
181269,1995,mixed dry,NM,5,0.0049108090629254,78167993.78219059,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,2197.68,805.93,19.3899,7.1106,0.1142,0.5127,G3500090_mixed_dry.csv,5487.5,9927.4,4916.0,815.7,48.4,87.6,43.4,7.2
181269,2002,mixed dry,NM,5,0.0075295906732563,79951700.18251061,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,2323.62,755.94,20.501,6.6696,0.1208,0.4809,G3500090_mixed_dry.csv,3186.6,9927.4,4456.4,815.7,28.1,87.6,39.3,7.2
181269,2009,mixed dry,NM,5,0.0075295906732563,79951700.18251061,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,2323.62,755.94,20.501,6.6696,0.1208,0.4809,G3500090_mixed_dry.csv,3186.6,9927.4,4456.4,815.7,28.1,87.6,39.3,7.2
190355,1918,mixed dry,NM,2,0.0004943062957544,337579472.7494292,247.40079552,2,geoma,34.38,-103.32,22.22,15.56,8053.41,8026.18,32.5521,32.442,0.2805,1.8494,G3500090_mixed_dry.csv,26208.4,3369.3,24223.2,2945.1,105.9,13.6,97.9,11.9
190355,1919,mixed dry,NM,2,0.000599033912979,253011038.46896023,247.40079552,2,geoma,34.38,-103.32,22.22,15.56,6780.03,7424.54,27.4051,30.0102,0.2361,1.7107,G3500090_mixed_dry.csv,20786.4,3369.3,23288.9,2945.1,84.0,13.6,94.1,11.9
190355,1949,mixed dry,NM,2,0.0004517636297995,268359044.1313908,247.40079552,2,geoma,34.38,-103.32,22.22,15.56,8743.27,8810.65,35.3405,35.6129,0.3045,2.0301,G3500090_mixed_dry.csv,29917.5,3369.3,26786.5,2945.1,120.9,13.6,108.3,11.9
190355,1958,mixed dry,NM,2,0.0004452276004802,307090257.75258785,247.40079552,2,geoma,34.38,-103.32,22.22,15.56,8530.56,9956.16,34.4807,40.243,0.2971,2.294,G3500090_mixed_dry.csv,28008.7,3369.3,30736.7,2945.1,113.2,13.6,124.2,11.9
190355,1969,mixed dry,NM,2,0.0004272930796616,459708795.255663,247.40079552,2,geoma,34.38,-103.32,22.22,15.56,8704.01,9576.0,35.1818,38.7064,0.3031,2.2065,G3500090_mixed_dry.csv,28544.0,3369.3,28650.1,2945.1,115.4,13.6,115.8,11.9
190355,1979,mixed dry,NM,2,0.0009091787122699,228446873.34953016,247.40079552,2,geoma,34.38,-103.32,22.22,15.56,4485.93,4959.3,18.1322,20.0456,0.1562,1.1427,G3500090_mixed_dry.csv,12778.9,3369.3,15998.5,2945.1,51.7,13.6,64.7,11.9
190355,1984,mixed dry,NM,2,0.0009009553398861,190364368.1133552,247.40079552,2,geoma,34.38,-103.32,22.22,15.56,4325.57,6457.82,17.4841,26.1026,0.1506,1.488,G3500090_mixed_dry.csv,11181.4,3369.3,21624.8,2945.1,45.2,13.6,87.4,11.9
190355,1995,mixed dry,NM,2,0.0016704171063251,286444754.0964368,247.40079552,2,geoma,34.38,-103.32,22.22,15.56,2263.49,4601.01,9.1491,18.5974,0.0788,1.0601,G3500090_mixed_dry.csv,3122.0,3369.3,16328.3,2945.1,12.6,13.6,66.0,11.9
190355,2002,mixed dry,NM,2,0.0022519420383074,290338205.0341845,247.40079552,2,geoma,34.38,-103.32,22.22,15.56,2002.5,3267.67,8.0942,13.208,0.0697,0.7529,G3500090_mixed_dry.csv,2151.9,3369.3,11879.8,2945.1,8.7,13.6,48.0,11.9
190355,2009,mixed dry,NM,2,0.0022519420383074,290338205.0341845,247.40079552,2,geoma,34.38,-103.32,22.22,15.56,2002.5,3267.67,8.0942,13.208,0.0697,0.7529,G3500090_mixed_dry.csv,2151.9,3369.3,11879.8,2945.1,8.7,13.6,48.0,11.9
246474,1918,mixed dry,NM,3,0.0014309937532251,109096143.1415208,113.3417088,1,geoma,34.38,-103.32,25.56,24.44,3716.36,1451.32,32.789,12.8048,0.6445,0.6846,G3500090_mixed_dry.csv,31132.0,6135.5,2495.4,637.9,274.7,54.1,22.0,5.6
246474,1919,mixed dry,NM,3,0.0018629519591755,70352812.37840699,113.3417088,1,geoma,34.38,-103.32,25.56,24.44,3494.14,1602.44,30.8283,14.1381,0.606,0.7559,G3500090_mixed_dry.csv,28756.3,6135.5,3419.6,637.9,253.7,54.1,30.2,5.6
246474,1949,mixed dry,NM,3,0.0014621828939977,79564604.24052519,113.3417088,1,geoma,34.38,-103.32,25.56,24.44,3710.68,1649.66,32.7389,14.5547,0.6436,0.7781,G3500090_mixed_dry.csv,31114.2,6135.5,3227.3,637.9,274.5,54.1,28.5,5.6
246474,1958,mixed dry,NM,3,0.0014310327130987,97308532.37340556,113.3417088,1,geoma,34.38,-103.32,25.56,24.44,3642.23,2034.16,32.135,17.9472,0.6317,0.9595,G3500090_mixed_dry.csv,30242.2,6135.5,4187.8,637.9,266.8,54.1,36.9,5.6
246474,1969,mixed dry,NM,3,0.0022556750782282,144071374.2542621,113.3417088,1,geoma,34.38,-103.32,25.56,24.44,3244.57,1609.85,28.6264,14.2035,0.5627,0.7594,G3500090_mixed_dry.csv,25936.2,6135.5,3421.9,637.9,228.8,54.1,30.2,5.6
246474,1979,mixed dry,NM,3,0.0026986833652099,54416803.820049055,113.3417088,1,geoma,34.38,-103.32,25.56,24.44,3129.79,1129.91,27.6137,9.969,0.5428,0.533,G3500090_mixed_dry.csv,25266.9,6135.5,2427.3,637.9,222.9,54.1,21.4,5.6
246474,1984,mixed dry,NM,3,0.0031290027187622,36995570.29779472,113.3417088,1,geoma,34.38,-103.32,25.56,24.44,2746.71,1911.58,24.2339,16.8656,0.4764,0.9017,G3500090_mixed_dry.csv,21122.7,6135.5,5580.1,637.9,186.4,54.1,49.2,5.6
246474,1995,mixed dry,NM,3,0.0049108090629254,78167993.78219059,113.3417088,1,geoma,34.38,-103.32,25.56,24.44,1810.2,1468.64,15.9711,12.9576,0.3139,0.6928,G3500090_mixed_dry.csv,12585.0,6135.5,4035.3,637.9,111.0,54.1,35.6,5.6
246474,2002,mixed dry,NM,3,0.0075295906732563,79951700.18251061,113.3417088,1,geoma,34.38,-103.32,25.56,24.44,1117.14,1054.38,9.8564,9.3026,0.1937,0.4973,G3500090_mixed_dry.csv,8042.1,6135.5,2984.4,637.9,71.0,54.1,26.3,5.6
246474,2009,mixed dry,NM,3,0.0075295906732563,79951700.18251061,113.3417088,1,geoma,34.38,-103.32,25.56,24.44,1117.14,1054.38,9.8564,9.3026,0.1937,0.4973,G3500090_mixed_dry.csv,8042.1,6135.5,2984.4,637.9,71.0,54.1,26.3,5.6
263573,1918,mixed dry,NM,1,0.0010330250762927,151124985.171451,157.00613760000002,1,geoma,34.38,-103.32,24.44,21.11,6399.27,3191.19,40.7581,20.3253,0.5123,4.4322,G3500090_mixed_dry.csv,40533.0,6697.9,7460.3,615.6,258.2,42.7,47.5,3.9
263573,1919,mixed dry,NM,1,0.0013448528936059,97455945.01599,157.00613760000002,1,geoma,34.38,-103.32,24.44,21.11,5364.71,3110.61,34.1688,19.812,0.4295,4.3203,G3500090_mixed_dry.csv,31913.7,6697.9,8027.1,615.6,203.3,42.7,51.1,3.9
263573,1949,mixed dry,NM,1,0.0010555403140101,110216541.9397439,157.00613760000002,1,geoma,34.38,-103.32,24.44,21.11,6274.59,3347.56,39.964,21.3212,0.5023,4.6494,G3500090_mixed_dry.csv,39501.7,6697.9,8171.7,615.6,251.6,42.7,52.0,3.9
263573,1958,mixed dry,NM,1,0.0010330532011718,134796245.6647995,157.00613760000002,1,geoma,34.38,-103.32,24.44,21.11,6184.43,4020.83,39.3897,25.6094,0.4951,5.5845,G3500090_mixed_dry.csv,38173.5,6697.9,10252.8,615.6,243.1,42.7,65.3,3.9
263573,1969,mixed dry,NM,1,0.0016283571570641,199574280.7292647,157.00613760000002,1,geoma,34.38,-103.32,24.44,21.11,4466.01,3113.61,28.4448,19.8311,0.3575,4.3245,G3500090_mixed_dry.csv,24335.2,6697.9,8213.0,615.6,155.0,42.7,52.3,3.9
263573,1979,mixed dry,NM,1,0.0019481619559503,75380654.47203517,157.00613760000002,1,geoma,34.38,-103.32,24.44,21.11,3952.52,2195.45,25.1743,13.9832,0.3164,3.0492,G3500090_mixed_dry.csv,23017.5,6697.9,5727.8,615.6,146.6,42.7,36.5,3.9
263573,1984,mixed dry,NM,1,0.0022588066963846,51247962.13383039,157.00613760000002,1,geoma,34.38,-103.32,24.44,21.11,3179.3,3090.23,20.2495,19.6822,0.2545,4.292,G3500090_mixed_dry.csv,16883.9,6697.9,9336.0,615.6,107.5,42.7,59.5,3.9
263573,1995,mixed dry,NM,1,0.0035450810986798,108281893.02614926,157.00613760000002,1,geoma,34.38,-103.32,24.44,21.11,1852.9,2455.38,11.8014,15.6388,0.1483,3.4103,G3500090_mixed_dry.csv,8642.3,6697.9,7494.8,615.6,55.0,42.7,47.7,3.9
263573,2002,mixed dry,NM,1,0.0054355624978537,110752765.00692044,157.00613760000002,1,geoma,34.38,-103.32,24.44,21.11,1395.5,1740.46,8.8882,11.0853,0.1117,2.4173,G3500090_mixed_dry.csv,5398.6,6697.9,5400.6,615.6,34.4,42.7,34.4,3.9
263573,2009,mixed dry,NM,1,0.0054355624978537,110752765.00692044,157.00613760000002,1,geoma,34.38,-103.32,24.44,21.11,1395.5,1740.46,8.8882,11.0853,0.1117,2.4173,G3500090_mixed_dry.csv,5398.6,6697.9,5400.6,615.6,34.4,42.7,34.4,3.9
275239,1918,mixed dry,NM,3,0.0014309937532251,109096143.1415208,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,4949.52,540.22,43.669,4.7663,0.5253,0.4031,G3500090_mixed_dry.csv,37658.0,15213.1,3063.6,934.1,332.3,134.2,27.0,8.2
275239,1919,mixed dry,NM,3,0.0018629519591755,70352812.37840699,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,4244.09,569.43,37.4451,5.024,0.4505,0.4249,G3500090_mixed_dry.csv,30647.3,15213.1,3390.1,934.1,270.4,134.2,29.9,8.2
275239,1949,mixed dry,NM,3,0.0014621828939977,79564604.24052519,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,4870.42,541.85,42.9712,4.7807,0.5169,0.4044,G3500090_mixed_dry.csv,36793.8,15213.1,3117.8,934.1,324.6,134.2,27.5,8.2
275239,1958,mixed dry,NM,3,0.0014310327130987,97308532.37340556,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,4839.89,584.58,42.7018,5.1577,0.5137,0.4363,G3500090_mixed_dry.csv,35920.9,15213.1,3521.1,934.1,316.9,134.2,31.1,8.2
275239,1969,mixed dry,NM,3,0.0022556750782282,144071374.2542621,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,3632.47,614.21,32.0488,5.4191,0.3855,0.4584,G3500090_mixed_dry.csv,24340.9,15213.1,3790.2,934.1,214.8,134.2,33.4,8.2
275239,1979,mixed dry,NM,3,0.0026986833652099,54416803.820049055,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,3151.85,541.32,27.8084,4.776,0.3345,0.404,G3500090_mixed_dry.csv,22396.0,15213.1,3137.3,934.1,197.6,134.2,27.7,8.2
275239,1984,mixed dry,NM,3,0.0031290027187622,36995570.29779472,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,2659.62,654.03,23.4655,5.7705,0.2823,0.4881,G3500090_mixed_dry.csv,16904.8,15213.1,4224.8,934.1,149.1,134.2,37.3,8.2
275239,1995,mixed dry,NM,3,0.0049108090629254,78167993.78219059,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,1790.91,661.81,15.8009,5.8391,0.1901,0.4939,G3500090_mixed_dry.csv,9066.1,15213.1,4300.3,934.1,80.0,134.2,37.9,8.2
275239,2002,mixed dry,NM,3,0.0075295906732563,79951700.18251061,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,1596.96,626.67,14.0898,5.529,0.1695,0.4677,G3500090_mixed_dry.csv,5644.8,15213.1,3964.9,934.1,49.8,134.2,35.0,8.2
275239,2009,mixed dry,NM,3,0.0075295906732563,79951700.18251061,113.3417088,1,geoma,34.38,-103.32,23.89,21.11,1596.96,626.67,14.0898,5.529,0.1695,0.4677,G3500090_mixed_dry.csv,5644.8,15213.1,3964.9,934.1,49.8,134.2,35.0,8.2
280823,1918,mixed dry,NM,5,0.0019726693547284,79139415.31167698,82.2191904,1,geoma,34.38,-103.32,25.56,20.0,3704.22,379.1,45.053,4.6108,0.4362,0.3576,G3500090_mixed_dry.csv,19713.3,2334.6,1592.8,397.9,239.8,28.4,19.4,4.8
280823,1919,mixed dry,NM,5,0.0025681371640611,51034622.09417228,82.2191904,1,geoma,34.38,-103.32,25.56,20.0,2908.05,416.74,35.3694,5.0687,0.3425,0.3932,G3500090_mixed_dry.csv,14452.4,2334.6,1907.2,397.9,175.8,28.4,23.2,4.8
280823,1949,mixed dry,NM,5,0.0020156645544375,57716946.51874163,82.2191904,1,geoma,34.38,-103.32,25.56,20.0,3635.29,386.64,44.2146,4.7026,0.4281,0.3648,G3500090_mixed_dry.csv,19240.1,2334.6,1656.8,397.9,234.0,28.4,20.2,4.8
280823,1958,mixed dry,NM,5,0.0019727230621247,70588566.51677369,82.2191904,1,geoma,34.38,-103.32,25.56,20.0,3596.69,433.8,43.7451,5.2761,0.4236,0.4092,G3500090_mixed_dry.csv,18417.8,2334.6,2041.2,397.9,224.0,28.4,24.8,4.8
280823,1969,mixed dry,NM,5,0.0031095181869361,104510791.9795262,82.2191904,1,geoma,34.38,-103.32,25.56,20.0,2276.94,478.55,27.6935,5.8205,0.2681,0.4515,G3500090_mixed_dry.csv,10207.8,2334.6,2437.5,397.9,124.2,28.4,29.6,4.8
280823,1979,mixed dry,NM,5,0.0037202188763346,39474484.73831428,82.2191904,1,geoma,34.38,-103.32,25.56,20.0,1970.64,397.55,23.9681,4.8353,0.2321,0.3751,G3500090_mixed_dry.csv,9735.3,2334.6,1756.4,397.9,118.4,28.4,21.4,4.8
280823,1984,mixed dry,NM,5,0.0043134274767118,26836950.58487568,82.2191904,1,geoma,34.38,-103.32,25.56,20.0,1591.04,496.81,19.3511,6.0425,0.1874,0.4687,G3500090_mixed_dry.csv,6870.1,2334.6,2635.9,397.9,83.6,28.4,32.1,4.8
280823,1995,mixed dry,NM,5,0.0067697028890045,56703831.55511367,82.2191904,1,geoma,34.38,-103.32,25.56,20.0,966.99,532.91,11.7611,6.4816,0.1139,0.5027,G3500090_mixed_dry.csv,3098.7,2334.6,2983.3,397.9,37.7,28.4,36.3,4.8
280823,2002,mixed dry,NM,5,0.0103797747134155,57997749.72255892,82.2191904,1,geoma,34.38,-103.32,25.56,20.0,771.58,499.35,9.3845,6.0734,0.0909,0.4711,G3500090_mixed_dry.csv,1658.1,2334.6,2663.6,397.9,20.2,28.4,32.4,4.8
280823,2009,mixed dry,NM,5,0.0103797747134155,57997749.72255892,82.2191904,1,geoma,34.38,-103.32,25.56,20.0,771.58,499.35,9.3845,6.0734,0.0909,0.4711,G3500090_mixed_dry.csv,1658.1,2334.6,2663.6,397.9,20.2,28.4,32.4,4.8
321391,1918,mixed dry,NM,2,0.0010330250762927,151124985.171451,157.00613760000002,1,geoma,34.38,-103.32,26.67,18.33,5552.35,599.91,35.3639,3.8209,0.5082,0.2538,G3500090_mixed_dry.csv,34617.0,5479.3,1911.5,705.7,220.5,34.9,12.2,4.5
321391,1919,mixed dry,NM,2,0.0013448528936059,97455945.01599,157.00613760000002,1,geoma,34.38,-103.32,26.67,18.33,4631.08,712.5,29.4962,4.538,0.4239,0.3014,G3500090_mixed_dry.csv,27458.5,5479.3,2670.3,705.7,174.9,34.9,17.0,4.5
321391,1949,mixed dry,NM,2,0.0010555403140101,110216541.9397439,157.00613760000002,1,geoma,34.38,-103.32,26.67,18.33,5439.2,644.45,34.6433,4.1046,0.4978,0.2726,G3500090_mixed_dry.csv,33728.7,5479.3,2216.4,705.7,214.8,34.9,14.1,4.5
321391,1958,mixed dry,NM,2,0.0010330532011718,134796245.6647995,157.00613760000002,1,geoma,34.38,-103.32,26.67,18.33,5332.23,760.42,33.9619,4.8432,0.488,0.3217,G3500090_mixed_dry.csv,32446.1,5479.3,2957.0,705.7,206.7,34.9,18.8,4.5
321391,1969,mixed dry,NM,2,0.0016283571570641,199574280.7292647,157.00613760000002,1,geoma,34.38,-103.32,26.67,18.33,3772.76,829.65,24.0294,5.2842,0.3453,0.351,G3500090_mixed_dry.csv,20773.0,5479.3,3423.7,705.7,132.3,34.9,21.8,4.5
321391,1979,mixed dry,NM,2,0.0019481619559503,75380654.47203517,157.00613760000002,1,geoma,34.38,-103.32,26.67,18.33,3408.48,647.85,21.7092,4.1263,0.312,0.274,G3500090_mixed_dry.csv,20042.7,5479.3,2292.4,705.7,127.7,34.9,14.6,4.5
321391,1984,mixed dry,NM,2,0.0022588066963846,51247962.13383039,157.00613760000002,1,geoma,34.38,-103.32,26.67,18.33,2657.1,918.33,16.9236,5.849,0.2432,0.3885,G3500090_mixed_dry.csv,14509.1,5479.3,4206.5,705.7,92.4,34.9,26.8,4.5
321391,1995,mixed dry,NM,2,0.0035450810986798,108281893.02614926,157.00613760000002,1,geoma,34.38,-103.32,26.67,18.33,1377.3,972.17,8.7723,6.1919,0.1261,0.4112,G3500090_mixed_dry.csv,7167.6,5479.3,4603.2,705.7,45.7,34.9,29.3,4.5
321391,2002,mixed dry,NM,2,0.0054355624978537,110752765.00692044,157.00613760000002,1,geoma,34.38,-103.32,26.67,18.33,1026.09,839.41,6.5353,5.3463,0.0939,0.3551,G3500090_mixed_dry.csv,4369.6,5479.3,3644.2,705.7,27.8,34.9,23.2,4.5
321391,2009,mixed dry,NM,2,0.0054355624978537,110752765.00692044,157.00613760000002,1,geoma,34.38,-103.32,26.67,18.33,1026.09,839.41,6.5353,5.3463,0.0939,0.3551,G3500090_mixed_dry.csv,4369.6,5479.3,3644.2,705.7,27.8,34.9,23.2,4.5
339781,1918,mixed dry,NM,2,0.0014309937532251,109096143.1415208,113.3417088,1,geoma,34.38,-103.32,25.56,21.11,2396.66,792.16,21.1454,6.9891,0.5996,1.0822,G3500090_mixed_dry.csv,19685.2,4447.5,760.8,370.2,173.7,39.2,6.7,3.3
